UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,machine_id
7629,L54808,L,300.5,311.7,1619,32.7,85,0,0,0,0,0,0,M_8628
7630,M22489,M,300.5,311.7,1269,64.0,87,0,0,0,0,0,0,M_8629
7634,L54813,L,300.4,311.5,1441,44.6,96,0,0,0,0,0,0,M_8633
7635,M22494,M,300.3,311.3,1506,40.7,98,0,0,0,0,0,0,M_8634
7639,L54818,L,300.5,311.5,1661,35.9,110,0,0,0,0,0,0,M_8638
7642,M22501,M,300.4,311.4,1352,57.3,116,0,0,0,0,0,0,M_8641
7644,H37057,H,300.4,311.4,1427,50.7,122,0,0,0,0,0,0,M_8643
7646,L54825,L,300.4,311.4,1662,29.3,129,0,0,0,0,0,0,M_8645
7649,L54828,L,300.4,311.4,1552,28.8,135,0,0,0,0,0,0,M_8648
7651,L54830,L,300.3,311.4,1343,57.7,142,0,0,0,0,0,0,M_8650
7652,M22511,M,300.4,311.5,1476,32.6,144,0,0,0,0,0,0,M_8651
7658,L54837,L,300.5,311.6,1661,30.0,158,0,0,0,0,0,0,M_8657
7666,L54845,L,300.5,311.6,1497,40.5,180,0,0,0,0,0,0,M_8665
7668,L54847,L,300.6,311.7,1528,43.9,185,0,0,0,0,0,0,M_8667
7669,L54848,L,300.6,311.8,1539,37.0,187,0,0,0,0,0,0,M_8668
7674,M22533,M,300.5,311.6,1476,39.1,199,0,0,0,0,0,0,M_8673
7675,L54854,L,300.5,311.6,1509,47.2,202,0,0,0,0,0,0,M_8674
7680,L54859,L,300.7,311.7,1635,32.4,213,0,0,0,0,0,0,M_8679
7684,L54863,L,300.7,311.7,1524,43.5,222,0,0,0,0,0,0,M_8683
7687,M22546,M,300.7,311.7,1504,36.9,229,0,0,0,0,0,0,M_8686
7688,M22547,M,300.7,311.7,2097,18.9,232,1,1,0,0,0,0,M_8687
7694,L54873,L,300.6,311.6,1964,21.4,15,0,0,0,0,0,0,M_8693
7695,H37108,H,300.6,311.7,1500,36.7,17,0,0,0,0,0,0,M_8694
7698,L54877,L,300.5,311.4,1400,45.1,29,0,0,0,0,0,0,M_8697
7701,M22560,M,300.7,311.6,1348,62.5,36,0,0,0,0,0,0,M_8700
7704,H37117,H,300.7,311.7,1864,23.6,47,0,0,0,0,0,0,M_8703
7706,L54885,L,300.5,311.5,1316,49.7,55,0,0,0,0,0,0,M_8705
7710,L54889,L,300.5,311.4,1445,41.5,66,0,0,0,0,0,0,M_8709
7715,L54894,L,300.5,311.5,1487,43.0,78,0,0,0,0,0,0,M_8714
7716,L54895,L,300.5,311.5,1302,49.6,80,0,0,0,0,0,0,M_8715
7718,L54897,L,300.5,311.6,1365,53.0,85,0,0,0,0,0,0,M_8717
7722,L54901,L,300.5,311.6,1425,42.4,102,0,0,0,0,0,0,M_8721
7724,L54903,L,300.5,311.6,1730,30.2,106,0,0,0,0,0,0,M_8723
7726,L54905,L,300.6,311.7,1744,26.9,111,0,0,0,0,0,0,M_8725
7731,L54910,L,300.6,311.9,1472,44.2,126,0,0,0,0,0,0,M_8730
7735,L54914,L,300.6,312.0,1670,29.4,134,0,0,0,0,0,0,M_8734
7747,M22606,M,300.4,311.7,1508,45.4,164,0,0,0,0,0,0,M_8746
7757,L54936,L,300.5,311.8,1368,57.9,191,1,0,0,0,1,0,M_8756
7759,L54938,L,300.4,311.8,1689,30.8,196,0,0,0,0,0,0,M_8758
7762,H37175,H,300.4,311.6,1715,30.8,203,0,0,0,0,0,0,M_8761
7765,M22624,M,300.4,311.7,1555,38.7,5,0,0,0,0,0,0,M_8764
7777,M22636,M,300.3,311.5,1445,47.3,40,0,0,0,0,0,0,M_8776
7778,L54957,L,300.3,311.5,1695,25.6,43,0,0,0,0,0,0,M_8777
7779,L54958,L,300.4,311.6,1517,39.0,45,0,0,0,0,0,0,M_8778
7783,M22642,M,300.4,311.6,1518,36.4,53,0,0,0,0,0,0,M_8782
7784,L54963,L,300.3,311.5,1667,28.8,56,0,0,0,0,0,0,M_8783
7785,L54964,L,300.3,311.5,1403,60.1,58,0,0,0,0,0,0,M_8784
7787,L54966,L,300.3,311.5,1466,46.2,62,0,0,0,0,0,0,M_8786
7789,M22648,M,300.2,311.5,1547,40.9,66,0,0,0,0,0,0,M_8788
7791,L54970,L,300.1,311.4,1729,29.3,71,0,0,0,0,0,0,M_8790
7796,H37209,H,300.1,311.6,1674,29.6,85,0,0,0,0,0,0,M_8795
7798,L54977,L,300.0,311.4,1476,39.0,92,0,0,0,0,0,0,M_8797
7801,M22660,M,300.1,311.4,1524,40.6,98,0,0,0,0,0,0,M_8800
7805,M22664,M,299.9,311.4,1480,44.9,108,0,0,0,0,0,0,M_8804
7806,L54985,L,299.9,311.4,1706,28.8,111,0,0,0,0,0,0,M_8805
7807,L54986,L,300.0,311.5,1349,48.6,113,0,0,0,0,0,0,M_8806
7814,L54993,L,300.0,311.5,1455,41.7,130,0,0,0,0,0,0,M_8813
7824,L55003,L,300.0,311.3,1484,53.2,158,0,0,0,0,0,0,M_8823
7828,M22687,M,299.8,311.1,1452,44.3,167,0,0,0,0,0,0,M_8827
7831,H37244,H,299.9,311.2,1495,35.8,175,0,0,0,0,0,0,M_8830
7833,L55012,L,300.0,311.4,1484,37.0,183,0,0,0,0,0,0,M_8832
7834,L55013,L,300.0,311.4,1604,38.7,185,0,0,0,0,0,0,M_8833
7838,L55017,L,300.2,311.5,1685,31.0,193,0,0,0,0,0,0,M_8837
7840,L55019,L,300.3,311.6,1374,47.4,197,0,0,0,0,0,0,M_8839
7843,L55022,L,300.1,311.5,1659,31.1,203,0,0,0,0,0,0,M_8842
7844,M22703,M,300.1,311.7,1400,48.5,205,0,0,0,0,0,0,M_8843
7846,L55025,L,300.2,311.8,1798,23.2,210,0,0,0,0,0,0,M_8845
7849,H37262,H,300.2,311.6,1547,37.7,217,0,0,0,0,0,0,M_8848
7850,M22709,M,300.3,311.7,1374,47.9,222,1,1,0,0,0,0,M_8849
7858,L55037,L,300.5,311.9,1432,43.1,16,0,0,0,0,0,0,M_8857
7859,L55038,L,300.5,311.9,1350,51.7,18,0,0,0,0,0,0,M_8858
7861,L55040,L,300.5,312.0,1415,44.6,23,0,0,0,0,0,0,M_8860
7864,M22723,M,300.5,311.9,1511,44.5,30,0,0,0,0,0,0,M_8863
7866,L55045,L,300.5,311.9,1383,50.5,35,0,0,0,0,0,0,M_8865
7868,L55047,L,300.5,312.0,1461,38.1,39,0,0,0,0,0,0,M_8867
7870,M22729,M,300.5,312.0,1779,27.7,46,0,0,0,0,0,0,M_8869
7871,M22730,M,300.6,312.1,1293,52.3,49,0,0,0,0,0,0,M_8870
7879,L55058,L,300.7,312.3,1418,49.0,69,0,0,0,0,0,0,M_8878
7892,L55071,L,300.8,312.5,1517,39.2,107,0,0,0,0,0,0,M_8891
7893,M22752,M,300.9,312.6,1555,40.6,109,0,0,0,0,0,0,M_8892
7899,L55078,L,300.8,312.5,1423,47.3,123,0,0,0,0,0,0,M_8898
7900,L55079,L,300.9,312.4,1364,52.5,125,0,0,0,0,0,0,M_8899
7901,L55080,L,300.8,312.4,1825,23.8,127,0,0,0,0,0,0,M_8900
7902,L55081,L,300.8,312.4,1365,44.5,129,0,0,0,0,0,0,M_8901
7905,M22764,M,300.8,312.4,1811,25.1,136,0,0,0,0,0,0,M_8904
7907,L55086,L,300.9,312.4,1372,51.0,142,0,0,0,0,0,0,M_8906
7909,L55088,L,300.7,312.3,1715,26.8,146,0,0,0,0,0,0,M_8908
7910,L55089,L,300.7,312.2,1590,38.5,148,0,0,0,0,0,0,M_8909
7917,L55096,L,300.8,312.1,1512,37.1,169,0,0,0,0,0,0,M_8916
7919,L55098,L,300.8,312.1,1505,41.3,173,0,0,0,0,0,0,M_8918
7924,M22783,M,300.8,312.0,1450,45.0,183,0,0,0,0,0,0,M_8923
7926,M22785,M,300.7,311.9,1697,28.2,191,0,0,0,0,0,0,M_8925
7927,L55106,L,300.7,311.9,1335,57.1,194,1,0,0,0,1,0,M_8926
7936,M22795,M,300.8,311.9,1356,44.3,214,0,0,0,0,0,0,M_8935
7938,L55117,L,300.8,311.7,1578,31.4,219,0,0,0,0,0,0,M_8937
7940,L55119,L,300.8,311.8,1417,43.4,223,0,0,0,0,0,0,M_8939
7942,M22801,M,300.7,311.7,1499,38.9,3,0,0,0,0,0,0,M_8941
7944,L55123,L,300.8,311.7,1753,29.0,8,0,0,0,0,0,0,M_8943
7945,L55124,L,300.8,311.7,1414,49.0,10,0,0,0,0,0,0,M_8944
7947,L55126,L,300.8,311.6,1516,35.6,14,0,0,0,0,0,0,M_8946
7955,L55134,L,301.0,311.9,1454,41.9,33,0,0,0,0,0,0,M_8954
7956,M22815,M,300.9,311.9,1310,56.1,35,0,0,0,0,0,0,M_8955
7957,H37370,H,300.9,311.9,1513,38.0,38,0,0,0,0,0,0,M_8956
7968,M22827,M,301.0,312.2,1629,32.6,69,0,0,0,0,0,0,M_8967
7971,M22830,M,300.9,312.1,1297,48.6,76,0,0,0,0,0,0,M_8970
7972,L55151,L,301.0,312.1,1405,46.1,79,0,0,0,0,0,0,M_8971
7974,L55153,L,301.1,312.3,1682,29.7,83,0,0,0,0,0,0,M_8973
7976,M22835,M,301.2,312.3,1548,38.3,87,0,0,0,0,0,0,M_8975
7978,L55157,L,301.2,312.4,1378,59.0,95,0,0,0,0,0,0,M_8977
7980,M22839,M,301.2,312.4,1428,36.6,99,0,0,0,0,0,0,M_8979
7981,M22840,M,301.2,312.4,1505,39.6,102,0,0,0,0,0,0,M_8980
7982,L55161,L,301.0,312.3,1445,36.4,105,0,0,0,0,0,0,M_8981
7983,L55162,L,301.0,312.3,1488,42.6,107,0,0,0,0,0,0,M_8982
7985,L55164,L,301.0,312.3,1550,34.9,111,0,0,0,0,0,0,M_8984
7986,L55165,L,301.0,312.2,1540,34.1,113,0,0,0,0,0,0,M_8985
7988,H37401,H,301.0,312.2,1489,40.3,117,0,0,0,0,0,0,M_8987
7989,L55168,L,301.1,312.3,1486,34.9,122,0,0,0,0,0,0,M_8988
7990,L55169,L,301.1,312.4,1430,37.9,124,0,0,0,0,0,0,M_8989
7993,M22852,M,301.1,312.3,1852,25.9,131,0,0,0,0,0,0,M_8992
7995,L55174,L,301.0,312.3,1424,43.5,136,0,0,0,0,0,0,M_8994
7997,M22856,M,301.0,312.2,1499,41.5,140,0,0,0,0,0,0,M_8996
8003,M22862,M,300.9,312.1,1851,23.0,156,0,0,0,0,0,0,M_9002
8005,L55184,L,300.9,312.0,1533,44.0,162,0,0,0,0,0,0,M_9004
8006,L55185,L,300.8,312.0,1477,37.3,164,0,0,0,0,0,0,M_9005
8007,L55186,L,300.9,312.1,1462,46.0,166,0,0,0,0,0,0,M_9006
8008,M22867,M,301.0,312.1,1664,28.4,168,0,0,0,0,0,0,M_9007
8011,L55190,L,300.8,311.8,1323,61.1,178,0,0,0,0,0,0,M_9010
8017,M22876,M,300.9,312.0,1447,41.4,193,0,0,0,0,0,0,M_9016
8018,L55197,L,301.0,312.0,1518,39.3,196,0,0,0,0,0,0,M_9017
8019,L55198,L,301.0,311.9,1889,23.5,198,0,0,0,0,0,0,M_9018
8030,M22889,M,300.6,311.9,1629,35.3,0,0,0,0,0,0,0,M_9029
8033,L55212,L,300.8,312.0,1416,46.5,7,0,0,0,0,0,0,M_9032
8039,L55218,L,300.7,311.8,1486,47.3,19,0,0,0,0,0,0,M_9038
8040,L55219,L,300.8,311.9,1560,31.8,21,0,0,0,0,0,0,M_9039
8042,H37455,H,300.8,311.9,1431,48.5,25,0,0,0,0,0,0,M_9041
8045,L55224,L,300.7,311.8,1441,38.1,34,0,0,0,0,0,0,M_9044
8051,L55230,L,300.7,312.0,1401,51.1,50,0,0,0,0,0,0,M_9050
8052,L55231,L,300.6,311.8,1652,27.2,52,0,0,0,0,0,0,M_9051
8053,L55232,L,300.5,311.9,1403,45.7,54,0,0,0,0,0,0,M_9052
8054,L55233,L,300.5,311.9,1887,21.7,56,0,0,0,0,0,0,M_9053
8057,L55236,L,300.1,311.5,1499,43.4,65,0,0,0,0,0,0,M_9056
8059,L55238,L,300.3,311.6,1515,44.9,69,0,0,0,0,0,0,M_9058
8068,M22927,M,300.6,312.0,1490,39.8,94,0,0,0,0,0,0,M_9067
8071,M22930,M,300.5,312.0,1867,23.0,103,0,0,0,0,0,0,M_9070
8072,L55251,L,300.5,312.0,1646,29.5,106,0,0,0,0,0,0,M_9071
8074,L55253,L,300.5,312.0,1558,36.7,113,0,0,0,0,0,0,M_9073
8083,H37496,H,300.1,311.5,1422,46.2,134,0,0,0,0,0,0,M_9082
8087,L55266,L,300.2,311.4,1463,37.5,145,0,0,0,0,0,0,M_9086
8088,L55267,L,300.1,311.4,1446,40.6,147,0,0,0,0,0,0,M_9087
8091,L55270,L,300.1,311.4,1910,23.0,153,0,0,0,0,0,0,M_9090
8097,M22956,M,300.2,311.7,1555,37.4,169,0,0,0,0,0,0,M_9096
8106,L55285,L,300.4,311.9,1476,48.7,189,0,0,0,0,0,0,M_9105
8107,M22966,M,300.4,312.0,1596,30.4,191,0,0,0,0,0,0,M_9106
8111,H37524,H,300.3,311.8,2141,18.5,204,0,0,0,0,0,0,M_9110
8112,M22971,M,300.4,311.8,1553,33.1,209,1,1,0,0,0,0,M_9111
8121,L55300,L,300.2,311.6,1767,26.4,20,0,0,0,0,0,0,M_9120
8125,L55304,L,300.2,311.4,1568,41.0,32,0,0,0,0,0,0,M_9124
8126,L55305,L,300.2,311.4,1452,47.8,34,0,0,0,0,0,0,M_9125
8129,L55308,L,300.1,311.4,1629,31.3,41,0,0,0,0,0,0,M_9128
8131,H37544,H,300.0,311.2,1393,43.1,45,0,0,0,0,0,0,M_9130
8134,L55313,L,299.8,311.1,1466,46.1,58,0,0,0,0,0,0,M_9133
8136,L55315,L,299.6,311.0,1554,36.3,62,0,0,0,0,0,0,M_9135
8140,L55319,L,299.5,310.8,1571,38.2,74,0,0,0,0,0,0,M_9139
8151,M23010,M,299.5,310.7,1424,41.3,101,0,0,0,0,0,0,M_9150
8153,L55332,L,299.5,310.7,1438,45.7,106,0,0,0,0,0,0,M_9152
8154,L55333,L,299.6,310.8,1507,42.4,108,0,0,0,0,0,0,M_9153
8155,L55334,L,299.6,310.7,1393,52.1,110,0,0,0,0,0,0,M_9154
8156,L55335,L,299.5,310.8,1283,52.4,112,0,0,0,0,0,0,M_9155
8163,L55342,L,299.6,311.0,1574,35.0,133,0,0,0,0,0,0,M_9162
8165,L55344,L,299.6,310.9,1472,40.9,137,0,0,0,0,0,0,M_9164
8167,L55346,L,299.7,311.1,1603,31.4,141,0,0,0,0,0,0,M_9166
8173,L55352,L,299.9,311.4,1596,28.9,160,0,0,0,0,0,0,M_9172
8174,H37587,H,299.9,311.4,1497,37.0,162,0,0,0,0,0,0,M_9173
8176,M23035,M,299.9,311.3,1445,41.2,169,0,0,0,0,0,0,M_9175
8185,L55364,L,299.8,311.1,2144,17.7,190,0,0,0,0,0,0,M_9184
8186,L55365,L,299.7,311.1,1554,41.0,192,0,0,0,0,0,0,M_9185
8189,M23048,M,299.6,310.9,1530,38.8,198,0,0,0,0,0,0,M_9188
8190,L55369,L,299.7,311.0,1983,21.0,201,0,0,0,0,0,0,M_9189
8191,M23050,M,299.7,310.9,1620,37.2,203,0,0,0,0,0,0,M_9190
8195,L55374,L,299.4,310.7,1426,45.7,213,0,0,0,0,0,0,M_9194
8196,L55375,L,299.4,310.8,1376,53.9,215,1,0,0,0,1,0,M_9195
8198,M23057,M,299.4,310.7,1492,45.7,219,0,0,0,0,0,0,M_9197
8201,L55380,L,299.3,310.8,1426,42.4,0,0,0,0,0,0,0,M_9200
8203,L55382,L,299.3,310.9,1669,32.4,5,0,0,0,0,0,0,M_9202
8209,L55388,L,299.2,310.7,1477,44.0,19,0,0,0,0,0,0,M_9208
8213,H37626,H,299.2,310.5,1329,48.9,30,0,0,0,0,0,0,M_9212
8214,M23073,M,299.2,310.5,1548,33.5,35,0,0,0,0,0,0,M_9213
8218,L55397,L,299.1,310.6,1577,37.1,44,0,0,0,0,0,0,M_9217
8220,L55399,L,299.0,310.4,1504,34.3,48,0,0,0,0,0,0,M_9219
8221,M23080,M,298.9,310.3,1551,35.2,50,0,0,0,0,0,0,M_9220
8224,L55403,L,299.1,310.5,1329,54.9,58,0,0,0,0,0,0,M_9223
8225,L55404,L,299.1,310.5,1496,35.2,60,0,0,0,0,0,0,M_9224
8226,L55405,L,299.1,310.5,1532,36.6,62,0,0,0,0,0,0,M_9225
8227,L55406,L,299.1,310.5,1389,61.4,64,0,0,0,0,0,0,M_9226
8228,M23087,M,299.1,310.4,1524,51.4,66,0,0,0,0,0,0,M_9227
8229,M23088,M,299.1,310.4,1422,49.3,69,0,0,0,0,0,0,M_9228
8231,L55410,L,299.1,310.5,1736,26.9,74,0,0,0,0,0,0,M_9230
8232,L55411,L,299.1,310.5,1419,48.8,76,0,0,0,0,0,0,M_9231
8233,L55412,L,299.1,310.6,1326,49.7,78,0,0,0,0,0,0,M_9232
8235,L55414,L,299.2,310.6,1534,39.7,83,0,0,0,0,0,0,M_9234
8239,L55418,L,299.1,310.4,1519,45.3,92,0,0,0,0,0,0,M_9238
8246,M23105,M,299.0,310.3,1303,68.6,111,1,0,0,1,0,0,M_9245
8254,L55433,L,299.1,310.4,1657,31.0,129,0,0,0,0,0,0,M_9253
8259,L55438,L,299.1,310.6,1602,39.7,144,0,0,0,0,0,0,M_9258
8260,L55439,L,299.1,310.5,1471,38.4,146,0,0,0,0,0,0,M_9259
8264,H37677,H,299.2,310.6,1704,30.6,160,0,0,0,0,0,0,M_9263
8269,M23128,M,299.2,310.8,1502,39.8,177,0,0,0,0,0,0,M_9268
8271,M23130,M,299.1,310.8,1517,38.4,185,0,0,0,0,0,0,M_9270
8289,M23148,M,298.8,310.6,1640,33.8,9,0,0,0,0,0,0,M_9288
8291,M23150,M,298.9,310.6,1679,35.8,14,0,0,0,0,0,0,M_9290
8293,H37706,H,298.9,310.5,1429,39.9,19,0,0,0,0,0,0,M_9292
8299,H37712,H,298.7,310.1,1435,45.6,37,0,0,0,0,0,0,M_9298
8307,M23166,M,298.7,310.1,1549,42.5,61,0,0,0,0,0,0,M_9306
8309,L55488,L,298.7,310.1,1401,45.3,67,0,0,0,0,0,0,M_9308
8312,M23171,M,298.8,310.0,1295,52.7,74,0,0,0,0,0,0,M_9311
8320,L55499,L,298.7,309.7,1393,45.7,99,0,0,0,0,0,0,M_9319
8321,M23180,M,298.8,309.7,1453,47.7,101,0,0,0,0,0,0,M_9320
8322,L55501,L,298.8,309.6,1442,50.0,104,0,0,0,0,0,0,M_9321
8323,L55502,L,298.7,309.6,1364,44.9,106,0,0,0,0,0,0,M_9322
8324,H37737,H,298.7,309.5,1453,40.4,108,0,0,0,0,0,0,M_9323
8336,M23195,M,299.0,309.8,2240,15.9,144,0,0,0,0,0,0,M_9335
8339,L55518,L,298.8,309.7,1740,28.5,152,0,0,0,0,0,0,M_9338
8341,M23200,M,298.8,309.7,1480,38.1,157,0,0,0,0,0,0,M_9340
8345,L55524,L,298.8,309.7,1609,40.4,169,0,0,0,0,0,0,M_9344
8347,L55526,L,298.7,309.7,1601,35.7,176,0,0,0,0,0,0,M_9346
8348,L55527,L,298.7,309.6,1665,31.1,178,0,0,0,0,0,0,M_9347
8350,M23209,M,298.7,309.5,1487,33.6,183,0,0,0,0,0,0,M_9349
8353,L55532,L,298.6,309.6,1491,36.9,192,0,0,0,0,0,0,M_9352
8357,M23216,M,298.6,309.6,1344,59.4,200,0,0,0,0,0,0,M_9356
8358,L55537,L,298.5,309.5,1385,46.3,203,1,1,0,0,0,0,M_9357
8360,M23219,M,298.6,309.6,1525,42.4,2,0,0,0,0,0,0,M_9359
8364,L55543,L,298.8,309.7,1582,45.0,11,0,0,0,0,0,0,M_9363
8377,L55556,L,298.8,309.8,1334,49.3,42,0,0,0,0,0,0,M_9376
8379,M23238,M,298.8,309.9,1331,61.6,46,0,0,0,0,0,0,M_9378
8387,M23246,M,298.9,309.9,1501,37.1,70,0,0,0,0,0,0,M_9386
8389,L55568,L,298.9,309.9,1365,46.5,75,0,0,0,0,0,0,M_9388
8390,L55569,L,298.8,309.9,1525,39.7,77,0,0,0,0,0,0,M_9389
8391,M23250,M,298.8,309.8,1288,61.9,79,0,0,0,0,0,0,M_9390
8392,L55571,L,298.6,309.6,1423,42.7,82,0,0,0,0,0,0,M_9391
8393,M23252,M,298.5,309.6,1502,39.4,84,0,0,0,0,0,0,M_9392
8394,L55573,L,298.5,309.5,1428,43.5,87,0,0,0,0,0,0,M_9393
8397,H37810,H,298.6,309.6,1593,33.3,95,0,0,0,0,0,0,M_9396
8406,M23265,M,298.4,309.5,1484,41.7,119,0,0,0,0,0,0,M_9405
8408,L55587,L,298.4,309.5,1357,50.1,125,0,0,0,0,0,0,M_9407
8411,L55590,L,298.5,309.5,1548,44.5,132,0,0,0,0,0,0,M_9410
8416,M23275,M,298.7,309.9,1434,53.0,144,0,0,0,0,0,0,M_9415
8419,L55598,L,298.9,310.2,1971,23.2,155,0,0,0,0,0,0,M_9418
8421,L55600,L,298.9,310.4,1546,37.7,159,0,0,0,0,0,0,M_9420
8423,H37836,H,298.9,310.3,1243,63.0,163,0,0,0,0,0,0,M_9422
8425,L55604,L,299.1,310.6,1380,44.7,170,0,0,0,0,0,0,M_9424
8426,L55605,L,299.2,310.6,1567,38.4,172,0,0,0,0,0,0,M_9425
8428,L55607,L,299.1,310.4,1505,46.1,176,0,0,0,0,0,0,M_9427
8429,M23288,M,299.0,310.3,1827,28.0,178,0,0,0,0,0,0,M_9428
8431,L55610,L,298.9,310.2,1304,57.2,183,0,0,0,0,0,0,M_9430
8432,H37845,H,298.9,310.1,1324,54.6,185,0,0,0,0,0,0,M_9431
8434,M23293,M,298.8,310.1,1501,48.7,192,0,0,0,0,0,0,M_9433
8435,M23294,M,298.7,309.9,1654,29.1,195,0,0,0,0,0,0,M_9434
8437,L55616,L,298.7,309.9,1371,51.3,201,0,0,0,0,0,0,M_9436
8443,L55622,L,298.6,310.0,1517,39.0,4,0,0,0,0,0,0,M_9442
8446,M23305,M,298.6,310.0,1541,36.9,12,0,0,0,0,0,0,M_9445
8454,L55633,L,298.6,309.9,1564,37.1,30,0,0,0,0,0,0,M_9453
8460,L55639,L,298.7,309.9,1651,29.5,42,0,0,0,0,0,0,M_9459
8465,H37878,H,298.6,309.7,1672,27.5,54,0,0,0,0,0,0,M_9464
8466,M23325,M,298.7,309.8,1475,40.5,59,0,0,0,0,0,0,M_9465
8473,L55652,L,298.5,309.7,1634,37.8,78,0,0,0,0,0,0,M_9472
8476,M23335,M,298.5,309.7,1557,37.7,86,0,0,0,0,0,0,M_9475
8477,L55656,L,298.5,309.6,1585,32.2,89,0,0,0,0,0,0,M_9476
8478,H37891,H,298.5,309.6,1579,33.5,91,0,0,0,0,0,0,M_9477
8485,L55664,L,298.4,309.5,1397,50.3,110,0,0,0,0,0,0,M_9484
8486,L55665,L,298.4,309.5,1450,47.9,112,0,0,0,0,0,0,M_9485
8491,M23350,M,298.5,309.6,1364,58.7,123,0,0,0,0,0,0,M_9490
8492,L55671,L,298.5,309.5,1579,38.6,126,0,0,0,0,0,0,M_9491
8495,L55674,L,298.3,309.5,1542,36.7,134,0,0,0,0,0,0,M_9494
8503,H37916,H,298.6,309.8,1279,55.9,152,0,0,0,0,0,0,M_9502
8506,L55685,L,298.4,309.7,1530,38.6,161,0,0,0,0,0,0,M_9505
8511,L55690,L,298.3,309.7,1484,44.3,173,0,0,0,0,0,0,M_9510
8513,H37926,H,298.3,309.6,1546,36.2,177,0,0,0,0,0,0,M_9512
8520,L55699,L,298.3,309.6,1420,44.1,197,0,0,0,0,0,0,M_9519
8522,L55701,L,298.4,309.5,1376,50.4,202,0,0,0,0,0,0,M_9521
8528,L55707,L,298.4,309.3,1531,37.4,16,0,0,0,0,0,0,M_9527
8530,M23389,M,298.5,309.4,1522,47.4,20,0,0,0,0,0,0,M_9529
8531,M23390,M,298.5,309.3,1615,31.8,23,0,0,0,0,0,0,M_9530
8534,M23393,M,298.6,309.4,1465,41.1,30,0,0,0,0,0,0,M_9533
8537,M23396,M,298.6,309.5,1426,45.4,38,0,0,0,0,0,0,M_9536
8548,M23407,M,298.4,309.4,1666,24.3,68,0,0,0,0,0,0,M_9547
8550,L55729,L,298.3,309.3,1558,37.2,73,0,0,0,0,0,0,M_9549
8553,L55732,L,298.2,309.1,1467,44.5,80,0,0,0,0,0,0,M_9552
8555,L55734,L,298.1,309.0,1592,33.9,85,0,0,0,0,0,0,M_9554
8558,L55737,L,298.3,309.0,1471,48.3,91,0,0,0,0,0,0,M_9557
8560,L55739,L,298.3,309.0,1519,40.0,96,0,0,0,0,0,0,M_9559
8568,L55747,L,298.0,308.7,1511,45.8,114,0,0,0,0,0,0,M_9567
8570,L55749,L,297.9,308.6,1757,27.5,118,0,0,0,0,0,0,M_9569
8572,L55751,L,297.9,308.6,2262,15.7,125,0,0,0,0,0,0,M_9571
8578,L55757,L,297.6,308.3,1502,43.2,139,0,0,0,0,0,0,M_9577
8580,M23439,M,297.4,308.1,1620,31.2,143,0,0,0,0,0,0,M_9579
8581,L55760,L,297.5,308.1,1631,30.6,146,0,0,0,0,0,0,M_9580
8590,M23449,M,297.3,307.8,1538,48.0,171,0,0,0,0,0,0,M_9589
8593,M23452,M,297.5,308.0,1430,44.5,178,0,0,0,0,0,0,M_9592
8596,M23455,M,297.5,308.2,1624,30.9,186,0,0,0,0,0,0,M_9595
8603,L55782,L,297.4,308.1,1729,31.7,204,0,0,0,0,0,0,M_9602
8604,H38017,H,297.3,308.0,1384,49.1,206,0,0,0,0,0,0,M_9603
8610,L55789,L,297.4,308.3,1475,40.5,222,1,1,0,0,0,0,M_9609
8624,M23483,M,297.5,308.3,1476,45.6,31,0,0,0,0,0,0,M_9623
8625,H38038,H,297.5,308.4,1490,39.7,34,0,0,0,0,0,0,M_9624
8628,L55807,L,297.4,308.3,1347,45.8,43,0,0,0,0,0,0,M_9627
8633,L55812,L,297.3,308.3,1590,35.5,59,0,0,0,0,0,0,M_9632
8634,L55813,L,297.4,308.3,1336,53.7,61,0,0,0,0,0,0,M_9633
8636,L55815,L,297.4,308.3,1704,27.3,65,0,0,0,0,0,0,M_9635
8640,L55819,L,297.5,308.4,1384,56.0,73,0,0,0,0,0,0,M_9639
8646,M23505,M,297.6,308.6,1492,35.5,88,0,0,0,0,0,0,M_9645
8647,L55826,L,297.5,308.6,1497,43.9,91,0,0,0,0,0,0,M_9646
8648,L55827,L,297.5,308.5,1530,38.5,93,0,0,0,0,0,0,M_9647
8652,M23511,M,297.4,308.4,1564,35.0,105,0,0,0,0,0,0,M_9651
8654,M23513,M,297.4,308.3,1335,57.9,113,0,0,0,0,0,0,M_9653
8660,L55839,L,297.5,308.5,1375,55.6,128,0,0,0,0,0,0,M_9659
8663,L55842,L,297.5,308.6,1514,36.9,134,0,0,0,0,0,0,M_9662
8667,L55846,L,297.5,308.7,1407,42.5,145,0,0,0,0,0,0,M_9666
8668,M23527,M,297.5,308.8,1455,46.1,147,0,0,0,0,0,0,M_9667
8670,M23529,M,297.5,308.8,1471,52.3,152,0,0,0,0,0,0,M_9669
8674,L55853,L,297.4,308.6,1494,42.6,161,0,0,0,0,0,0,M_9673
8680,L55859,L,297.3,308.5,1456,54.2,179,0,0,0,0,0,0,M_9679
8681,L55860,L,297.2,308.5,1494,39.6,181,0,0,0,0,0,0,M_9680
8683,M23542,M,297.2,308.5,1353,46.5,185,0,0,0,0,0,0,M_9682
