UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,machine_id
6816,L53995,L,300.9,310.7,1427,44.1,141,0,0,0,0,0,0,M_7815
9462,M24321,M,298.4,309.2,1414,46.4,128,0,0,0,0,0,0,M_10461
681,M15540,M,297.8,309.1,1432,42.6,17,0,0,0,0,0,0,M_1680
9316,L56495,L,298.5,309.5,1569,41.0,153,0,0,0,0,0,0,M_10315
9299,L56478,L,298.1,308.9,1313,50.6,108,0,0,0,0,0,0,M_10298
3665,M18524,M,302.3,311.7,1685,30.8,130,0,0,0,0,0,0,M_4664
1662,M16521,M,298.2,308.0,1411,47.2,168,0,0,0,0,0,0,M_2661
509,L47688,L,297.7,309.3,1893,24.6,15,0,0,0,0,0,0,M_1508
167,H29580,H,298.4,308.2,1612,32.6,10,0,0,0,0,0,0,M_1166
5498,M20357,M,302.9,312.5,1551,40.0,20,0,0,0,0,0,0,M_6497
8300,L55479,L,298.7,310.0,1637,31.8,42,0,0,0,0,0,0,M_9299
1007,L48186,L,296.2,307.1,1413,53.4,203,0,0,0,0,0,0,M_2006
9740,L56919,L,298.9,310.0,1515,42.9,170,0,0,0,0,0,0,M_10739
1915,L49094,L,298.0,307.7,1643,32.3,200,0,0,0,0,0,0,M_2914
3495,L50674,L,301.9,311.0,1356,45.7,119,0,0,0,0,0,0,M_4494
9634,H39047,H,299.1,310.1,1421,41.2,149,0,0,0,0,0,0,M_10633
9751,L56930,L,298.7,310.0,1555,32.6,197,0,0,0,0,0,0,M_10750
6445,M21304,M,300.8,310.3,1270,61.0,54,0,0,0,0,0,0,M_7444
4991,L52170,L,303.9,313.2,1393,46.5,9,0,0,0,0,0,0,M_5990
2537,L49716,L,298.9,308.8,1281,53.9,77,0,0,0,0,0,0,M_3536
1105,L48284,L,296.6,307.4,1389,42.7,48,0,0,0,0,0,0,M_2104
3876,L51055,L,302.6,311.8,1427,50.1,21,0,0,0,0,0,0,M_4875
7524,M22383,M,300.1,311.5,1343,46.2,28,0,0,0,0,0,0,M_8523
1753,L48932,L,298.2,307.6,1492,37.2,178,0,0,0,0,0,0,M_2752
5311,L52490,L,303.8,313.0,1427,43.0,0,0,0,0,0,0,0,M_6310
7297,H36710,H,300.0,310.4,1881,21.9,102,0,0,0,0,0,0,M_8296
2917,L50096,L,300.6,309.6,1411,41.6,140,0,0,0,0,0,0,M_3916
8975,L56154,L,296.8,307.5,1474,42.4,107,0,0,0,0,0,0,M_9974
5755,L52934,L,302.1,311.5,1727,27.7,50,0,0,0,0,0,0,M_6754
153,M15012,M,298.4,308.2,1584,41.0,191,0,0,0,0,0,0,M_1152
7691,M22550,M,300.5,311.6,1577,36.5,4,0,0,0,0,0,0,M_8690
5680,M20539,M,302.2,311.7,1466,49.0,66,0,0,0,0,0,0,M_6679
3908,M18767,M,302.3,311.2,1842,23.9,111,0,0,0,0,0,0,M_4907
9136,H38549,H,297.7,308.8,1404,50.3,97,0,0,0,0,0,0,M_10135
2553,H31966,H,299.3,309.1,1552,40.7,120,0,0,0,0,0,0,M_3552
2774,L49953,L,299.9,309.4,1858,22.5,22,0,0,0,0,0,0,M_3773
6099,M20958,M,300.8,310.7,1924,22.4,36,0,0,0,0,0,0,M_7098
3552,L50731,L,301.9,310.9,1799,24.2,54,0,0,0,0,0,0,M_4551
3723,L50902,L,302.2,311.2,1451,41.8,66,0,0,0,0,0,0,M_4722
9871,H39284,H,299.0,309.9,1884,25.6,100,0,0,0,0,0,0,M_10870
521,L47700,L,297.6,309.5,1617,36.2,42,0,0,0,0,0,0,M_1520
8034,L55213,L,300.7,311.9,1485,38.8,9,0,0,0,0,0,0,M_9033
4539,L51718,L,302.4,310.3,1923,23.3,172,0,0,0,0,0,0,M_5538
6779,M21638,M,301.3,310.7,1819,25.5,46,0,0,0,0,0,0,M_7778
1823,L49002,L,298.1,307.6,1488,39.4,157,0,0,0,0,0,0,M_2822
4087,L51266,L,302.0,310.5,1567,36.1,124,0,0,0,0,0,0,M_5086
6149,L53328,L,301.1,311.2,1564,37.0,165,0,0,0,0,0,0,M_7148
8743,L55922,L,297.4,308.8,1467,39.0,128,0,0,0,0,0,0,M_9742
9473,M24332,M,298.7,309.4,1375,48.3,157,0,0,0,0,0,0,M_10472
7742,L54921,L,300.5,312.0,1478,39.0,153,0,0,0,0,0,0,M_8741
310,M15169,M,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,M_1309
7721,H37134,H,300.5,311.6,1476,41.7,97,0,0,0,0,0,0,M_8720
8223,L55402,L,299.0,310.5,1755,27.9,56,0,0,0,0,0,0,M_9222
8657,M23516,M,297.3,308.3,1697,27.4,121,0,0,0,0,0,0,M_9656
3600,H33013,H,301.7,310.5,1388,50.5,176,0,0,0,0,0,0,M_4599
3623,L50802,L,302.0,311.3,1509,39.9,25,0,0,0,0,0,0,M_4622
3812,M18671,M,302.1,310.7,1608,30.3,81,0,0,0,0,0,0,M_4811
3451,L50630,L,301.6,310.6,1506,43.4,222,0,0,0,0,0,0,M_4450
4592,H34005,H,302.9,311.2,2102,17.8,91,0,0,0,0,0,0,M_5591
206,M15065,M,298.5,308.6,1344,53.0,114,0,0,0,0,0,0,M_1205
9841,H39254,H,298.3,309.2,1486,42.4,16,0,0,0,0,0,0,M_10840
1136,L48315,L,296.9,307.9,1535,39.2,133,0,0,0,0,0,0,M_2135
9385,M24244,M,297.6,308.1,1379,57.4,122,0,0,0,0,0,0,M_10384
2750,M17609,M,299.7,309.2,1685,28.9,179,1,0,0,0,0,0,M_3749
3614,L50793,L,301.7,310.9,1557,39.4,2,0,0,0,0,0,0,M_4613
306,L47485,L,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,M_1305
1850,L49029,L,297.7,307.2,1668,32.7,31,0,0,0,0,0,0,M_2849
7670,L54849,L,300.7,311.8,1336,58.4,189,1,0,0,0,1,0,M_8669
1989,H31402,H,298.3,307.9,1420,39.2,176,0,0,0,0,0,0,M_2988
3241,L50420,L,300.9,309.5,1612,35.2,124,0,0,0,0,0,0,M_4240
2799,L49978,L,300.3,309.6,1568,39.6,85,0,0,0,0,0,0,M_3798
4516,L51695,L,302.5,310.4,1415,48.2,117,0,0,0,0,0,0,M_5515
5631,M20490,M,302.8,312.2,1615,32.9,159,0,0,0,0,0,0,M_6630
9373,L56552,L,297.7,308.4,1487,41.4,84,0,0,0,0,0,0,M_10372
3110,L50289,L,299.9,309.2,1491,44.3,214,0,0,0,0,0,0,M_4109
4940,L52119,L,303.6,312.5,1286,62.4,101,0,0,0,0,0,0,M_5939
4060,L51239,L,301.9,310.8,1465,44.3,57,0,0,0,0,0,0,M_5059
1988,M16847,M,298.2,307.8,1599,31.2,173,0,0,0,0,0,0,M_2987
7158,L54337,L,300.2,310.0,1486,40.1,182,0,0,0,0,0,0,M_8157
8875,L56054,L,298.1,309.3,1443,45.3,70,0,0,0,0,0,0,M_9874
6614,L53793,L,301.7,310.6,1513,41.1,64,0,0,0,0,0,0,M_7613
384,M15243,M,297.5,308.6,1842,27.0,133,0,0,0,0,0,0,M_1383
5635,M20494,M,302.6,312.2,1353,56.5,168,0,0,0,0,0,0,M_6634
4308,L51487,L,301.4,309.9,1259,63.9,20,1,0,1,0,0,0,M_5307
3389,M18248,M,301.7,310.9,1435,48.0,66,0,0,0,0,0,0,M_4388
3157,L50336,L,300.4,309.7,1467,36.9,131,0,0,0,0,0,0,M_4156
9996,M24855,M,298.8,308.4,1604,29.5,14,0,0,0,0,0,0,M_10995
2728,L49907,L,299.7,309.3,1434,38.5,127,0,0,0,0,0,0,M_3727
6334,M21193,M,300.4,309.9,1415,31.8,192,0,0,0,0,0,0,M_7333
9900,L57079,L,298.7,309.2,1586,31.4,180,0,0,0,0,0,0,M_10899
8752,M23611,M,297.4,308.5,1472,42.0,150,0,0,0,0,0,0,M_9751
8303,L55482,L,298.7,310.1,1641,31.1,49,0,0,0,0,0,0,M_9302
6038,L53217,L,300.7,311.1,1426,46.2,97,0,0,0,0,0,0,M_7037
3833,M18692,M,302.2,310.9,1465,43.5,140,0,0,0,0,0,0,M_4832
8918,M23777,M,297.1,308.2,1529,37.9,183,0,0,0,0,0,0,M_9917
4777,L51956,L,303.5,312.1,1522,36.4,107,0,0,0,0,0,0,M_5776
4277,M19136,M,302.2,310.4,1456,47.5,167,0,0,0,0,0,0,M_5276
254,L47433,L,298.0,308.2,1357,48.2,7,0,0,0,0,0,0,M_1253
7896,L55075,L,300.8,312.6,1422,50.0,117,0,0,0,0,0,0,M_8895
9591,M24450,M,299.2,310.4,1325,52.0,34,0,0,0,0,0,0,M_10590
7289,M22148,M,300.2,310.6,1983,20.8,83,0,0,0,0,0,0,M_8288
279,M15138,M,298.0,308.0,1620,29.4,75,0,0,0,0,0,0,M_1278
3253,L50432,L,301.1,309.7,1668,30.8,158,0,0,0,0,0,0,M_4252
2481,L49660,L,299.0,308.6,1734,32.4,161,0,0,0,0,0,0,M_3480
290,L47469,L,298.1,308.4,1436,46.7,103,0,0,0,0,0,0,M_1289
6087,L53266,L,300.9,310.8,1482,37.0,5,0,0,0,0,0,0,M_7086
3076,M17935,M,300.1,309.2,1385,46.1,120,0,0,0,0,0,0,M_4075
8124,H37537,H,300.2,311.5,1515,36.8,27,0,0,0,0,0,0,M_9123
7599,L54778,L,300.5,311.1,1491,42.6,11,0,0,0,0,0,0,M_8598
6404,L53583,L,300.1,309.6,1649,33.6,168,0,0,0,0,0,0,M_7403
5090,M19949,M,303.9,313.1,1483,47.2,71,0,0,0,0,0,0,M_6089
7284,M22143,M,300.0,310.2,1443,58.7,68,0,0,0,0,0,0,M_8283
9718,L56897,L,298.9,309.9,1500,44.2,115,0,0,0,0,0,0,M_10717
8403,L55582,L,298.5,309.5,1370,52.4,113,0,0,0,0,0,0,M_9402
6122,L53301,L,300.9,311.1,1457,37.4,96,0,0,0,0,0,0,M_7121
7755,M22614,M,300.4,311.7,1478,39.9,185,0,0,0,0,0,0,M_8754
271,H29684,H,298.0,308.0,1520,39.6,51,0,0,0,0,0,0,M_1270
6010,L53189,L,300.6,310.6,1931,22.0,24,0,0,0,0,0,0,M_7009
4571,L51750,L,302.8,310.9,1312,52.2,40,1,0,1,0,0,0,M_5570
9117,H38530,H,297.6,308.7,1659,32.1,49,0,0,0,0,0,0,M_10116
9804,L56983,L,298.4,309.2,1692,29.8,137,0,0,0,0,0,0,M_10803
2972,M17831,M,300.7,309.5,1393,43.9,81,0,0,0,0,0,0,M_3971
6194,L53373,L,301.0,310.9,1578,38.4,49,0,0,0,0,0,0,M_7193
8769,M23628,M,297.5,308.7,1363,53.6,194,0,0,0,0,0,0,M_9768
4208,M19067,M,302.3,310.9,1710,30.4,218,1,1,0,0,0,0,M_5207
3219,L50398,L,300.6,309.6,1426,53.6,66,0,0,0,0,0,0,M_4218
1392,L48571,L,298.9,310.2,2737,8.8,142,1,0,0,1,0,0,M_2391
3976,H33389,H,302.4,311.5,1540,43.7,81,0,0,0,0,0,0,M_4975
4317,L51496,L,301.5,310.1,1639,33.4,47,0,0,0,0,0,0,M_5316
7960,L55139,L,301.0,312.1,1585,32.3,50,0,0,0,0,0,0,M_8959
7345,L54524,L,299.6,310.1,1384,49.8,11,0,0,0,0,0,0,M_8344
7449,L54628,L,300.3,311.8,1488,38.4,51,0,0,0,0,0,0,M_8448
84,L47263,L,299.0,309.0,1469,40.1,13,0,0,0,0,0,0,M_1083
874,L48053,L,295.9,306.4,1892,21.7,72,0,0,0,0,0,0,M_1873
9606,M24465,M,298.9,310.1,1484,37.9,73,0,0,0,0,0,0,M_10605
7636,L54815,L,300.3,311.4,1526,38.5,101,0,0,0,0,0,0,M_8635
4558,L51737,L,302.7,310.6,1686,26.3,9,0,0,0,0,0,0,M_5557
4501,L51680,L,302.6,310.4,1638,36.2,84,0,0,0,0,0,0,M_5500
4648,L51827,L,303.3,311.4,1958,21.5,0,0,0,0,0,0,0,M_5647
2039,L49218,L,299.0,308.8,1405,55.2,103,0,0,0,0,0,0,M_3038
9695,L56874,L,298.9,310.0,1559,33.4,58,0,0,0,0,0,0,M_10694
6910,L54089,L,300.8,311.2,1376,48.1,172,0,0,0,0,0,0,M_7909
2451,L49630,L,299.2,308.7,1492,37.8,91,0,0,0,0,0,0,M_3450
3955,M18814,M,302.3,311.4,1909,23.2,25,0,0,0,0,0,0,M_4954
2330,L49509,L,299.3,308.7,1484,40.5,213,0,0,0,0,0,0,M_3329
9125,L56304,L,297.4,308.4,1426,50.4,70,0,0,0,0,0,0,M_10124
7045,M21904,M,300.7,310.6,1505,35.6,105,0,0,0,0,0,0,M_8044
5043,L52222,L,304.1,313.2,1569,35.8,146,0,0,0,0,0,0,M_6042
9365,L56544,L,297.9,308.5,1683,28.5,63,0,0,0,0,0,0,M_10364
4747,L51926,L,303.2,311.2,1427,45.6,25,0,0,0,0,0,0,M_5746
9368,L56547,L,297.9,308.5,1472,45.1,70,0,0,0,0,0,0,M_10367
9403,L56582,L,297.7,308.1,1734,30.7,177,0,0,0,0,0,0,M_10402
6492,L53671,L,300.8,310.0,1468,52.7,178,0,0,0,0,0,0,M_7491
6638,H36051,H,301.5,310.5,1453,48.0,124,0,0,0,0,0,0,M_7637
7226,M22085,M,299.8,309.7,1910,21.8,141,0,0,0,0,0,0,M_8225
2402,M17261,M,299.2,308.6,1367,47.6,168,0,0,0,0,0,0,M_3401
5521,M20380,M,302.6,312.0,1496,45.0,79,0,0,0,0,0,0,M_6520
1217,L48396,L,296.9,308.0,1514,41.0,120,0,0,0,0,0,0,M_2216
8696,M23555,M,297.2,308.6,1498,44.4,9,0,0,0,0,0,0,M_9695
6021,L53200,L,300.7,310.8,1619,34.9,57,0,0,0,0,0,0,M_7020
6866,L54045,L,301.1,311.4,1531,38.7,55,0,0,0,0,0,0,M_7865
1065,M15924,M,296.8,307.9,1409,44.3,145,0,0,0,0,0,0,M_2064
3787,L50966,L,302.3,310.9,1587,36.6,20,0,0,0,0,0,0,M_4786
4411,L51590,L,302.5,310.2,1586,32.2,64,0,0,0,0,0,0,M_5410
6860,M21719,M,301.1,311.3,1909,22.7,38,0,0,0,0,0,0,M_7859
6761,L53940,L,301.5,310.9,1451,40.6,0,0,0,0,0,0,0,M_7760
5524,M20383,M,302.5,311.9,1524,34.8,86,0,0,0,0,0,0,M_6523
5997,M20856,M,300.5,310.2,1386,48.2,225,0,0,0,0,0,0,M_6996
8834,L56013,L,297.4,308.8,1529,41.3,165,0,0,0,0,0,0,M_9833
5889,M20748,M,301.5,311.1,1507,38.6,149,0,0,0,0,0,0,M_6888
2162,L49341,L,299.4,309.1,1464,40.5,215,0,0,0,0,0,0,M_3161
3009,M17868,M,300.4,309.7,1547,38.0,181,0,0,0,0,0,0,M_4008
1106,M15965,M,296.6,307.5,1734,27.0,50,0,0,0,0,0,0,M_2105
6655,L53834,L,301.4,310.3,2203,16.6,169,0,0,0,0,0,0,M_7654
693,L47872,L,297.7,309.1,1479,42.1,58,0,0,0,0,0,0,M_1692
9958,L57137,L,298.1,307.8,1606,33.0,130,0,0,0,0,0,0,M_10957
4957,M19816,M,303.8,312.5,2344,15.2,146,0,0,0,0,0,0,M_5956
6598,L53777,L,301.5,310.6,1481,46.8,20,0,0,0,0,0,0,M_7597
8481,L55660,L,298.4,309.6,1477,35.6,101,0,0,0,0,0,0,M_9480
4370,H33783,H,302.0,309.9,1735,27.2,192,0,0,0,0,0,0,M_5369
2766,M17625,M,299.9,309.4,1399,54.8,3,0,0,0,0,0,0,M_3765
3930,M18789,M,302.7,311.6,1501,38.8,171,0,0,0,0,0,0,M_4929
7135,M21994,M,300.5,310.0,1406,50.2,119,0,0,0,0,0,0,M_8134
8736,L55915,L,297.3,308.6,1358,47.6,110,0,0,0,0,0,0,M_9735
7531,M22390,M,300.1,311.4,1617,39.3,47,0,0,0,0,0,0,M_8530
7529,M22388,M,300.1,311.3,1748,26.6,42,0,0,0,0,0,0,M_8528
629,M15488,M,298.4,310.1,1335,57.8,96,0,0,0,0,0,0,M_1628
2452,L49631,L,299.2,308.7,1650,30.5,93,0,0,0,0,0,0,M_3451
6240,L53419,L,301.2,310.7,1644,31.6,166,0,0,0,0,0,0,M_7239
7013,L54192,L,300.4,310.4,1298,61.4,19,0,0,0,0,0,0,M_8012
3825,L51004,L,302.3,310.9,1620,30.3,112,0,0,0,0,0,0,M_4824
8978,M23837,M,296.9,307.5,1556,31.2,116,0,0,0,0,0,0,M_9977
2653,L49832,L,299.9,309.5,1772,23.5,167,0,0,0,0,0,0,M_3652
9108,M23967,M,297.5,308.5,1662,30.3,26,0,0,0,0,0,0,M_10107
3744,L50923,L,302.5,311.4,1759,24.6,124,0,0,0,0,0,0,M_4743
2177,M17036,M,299.6,309.3,1387,48.3,25,0,0,0,0,0,0,M_3176
9907,M24766,M,298.6,309.1,1587,37.3,203,0,0,0,0,0,0,M_10906
9264,L56443,L,298.3,309.1,1593,40.1,18,0,0,0,0,0,0,M_10263
3319,L50498,L,301.4,310.4,1436,49.7,108,0,0,0,0,0,0,M_4318
6344,L53523,L,300.2,309.8,1827,23.0,6,0,0,0,0,0,0,M_7343
2788,M17647,M,300.3,309.6,1524,38.4,54,0,0,0,0,0,0,M_3787
4106,L51285,L,302.0,310.6,1583,35.2,171,0,0,0,0,0,0,M_5105
6356,L53535,L,300.1,309.7,1481,37.9,34,0,0,0,0,0,0,M_7355
1677,H31090,H,297.9,307.6,1418,43.0,207,0,0,0,0,0,0,M_2676
3948,H33361,H,302.2,311.3,1749,29.2,5,0,0,0,0,0,0,M_4947
4445,L51624,L,302.4,310.2,2224,16.0,154,0,0,0,0,0,0,M_5444
2937,M17796,M,300.9,309.7,1394,48.8,192,0,0,0,0,0,0,M_3936
9006,L56185,L,297.2,307.9,1337,58.1,184,0,0,0,0,0,0,M_10005
7767,L54946,L,300.3,311.4,1318,52.7,13,0,0,0,0,0,0,M_8766
5723,L52902,L,302.2,311.7,1488,44.6,178,0,0,0,0,0,0,M_6722
7442,M22301,M,299.9,311.4,1337,54.8,32,0,0,0,0,0,0,M_8441
2504,L49683,L,299.2,309.0,1408,47.2,0,0,0,0,0,0,0,M_3503
8483,L55662,L,298.4,309.5,1520,38.1,106,0,0,0,0,0,0,M_9482
2370,M17229,M,299.2,308.4,1856,22.7,86,0,0,0,0,0,0,M_3369
4968,L52147,L,303.9,312.6,1426,53.4,172,0,0,0,0,0,0,M_5967
5884,L53063,L,301.4,311.1,1800,26.0,135,0,0,0,0,0,0,M_6883
2218,L49397,L,299.7,309.1,1347,55.3,139,0,0,0,0,0,0,M_3217
5848,L53027,L,301.4,311.3,1397,42.3,48,0,0,0,0,0,0,M_6847
2219,L49398,L,299.7,309.1,1713,33.5,141,0,0,0,0,0,0,M_3218
3327,L50506,L,301.5,310.6,1962,20.2,124,0,0,0,0,0,0,M_4326
6734,M21593,M,301.7,311.0,1311,46.8,136,0,0,0,0,0,0,M_7733
3584,L50763,L,301.8,310.7,1751,29.3,133,0,0,0,0,0,0,M_4583
9825,L57004,L,298.4,309.3,1504,39.3,192,0,0,0,0,0,0,M_10824
3620,L50799,L,301.9,311.2,1435,44.2,16,0,0,0,0,0,0,M_4619
7708,H37121,H,300.5,311.4,1679,27.5,59,0,0,0,0,0,0,M_8707
6433,M21292,M,300.3,309.9,1447,46.5,28,0,0,0,0,0,0,M_7432
3116,L50295,L,299.9,309.2,1658,34.8,16,0,0,0,0,0,0,M_4115
86,M14945,M,299.0,309.0,1804,26.8,17,0,0,0,0,0,0,M_1085
5974,L53153,L,300.5,310.8,1354,51.8,157,0,0,0,0,0,0,M_6973
2802,M17661,M,300.2,309.5,1642,28.8,92,0,0,0,0,0,0,M_3801
3672,M18531,M,302.3,311.7,1486,39.6,147,0,0,0,0,0,0,M_4671
3668,L50847,L,302.3,311.6,1665,34.3,139,0,0,0,0,0,0,M_4667
9795,L56974,L,298.5,309.3,1590,33.9,107,0,0,0,0,0,0,M_10794
5159,L52338,L,304.1,313.3,1459,50.3,39,0,0,0,0,0,0,M_6158
5726,M20585,M,302.3,311.8,1557,34.1,185,0,0,0,0,0,0,M_6725
4591,L51770,L,302.8,311.1,1456,36.1,89,0,0,0,0,0,0,M_5590
2020,M16879,M,298.7,308.5,1660,27.0,50,0,0,0,0,0,0,M_3019
7832,M22691,M,300.0,311.4,1533,42.6,180,0,0,0,0,0,0,M_8831
2526,M17385,M,298.8,308.6,1598,35.1,52,0,0,0,0,0,0,M_3525
8287,M23146,M,298.8,310.5,1678,32.8,4,0,0,0,0,0,0,M_9286
9207,M24066,M,297.9,308.9,1547,44.0,72,0,0,0,0,0,0,M_10206
3213,L50392,L,300.3,309.2,1649,32.4,50,0,0,0,0,0,0,M_4212
520,M15379,M,297.7,309.5,2027,19.8,39,0,0,0,0,0,0,M_1519
5367,H34780,H,303.1,312.6,1404,40.6,152,0,0,0,0,0,0,M_6366
6763,L53942,L,301.4,310.8,1362,53.2,4,0,0,0,0,0,0,M_7762
2896,M17755,M,300.7,309.6,1473,48.1,87,0,0,0,0,0,0,M_3895
245,M15104,M,298.0,308.2,1395,49.1,206,0,0,0,0,0,0,M_1244
5931,L53110,L,300.3,310.3,1483,51.6,50,0,0,0,0,0,0,M_6930
4715,H34128,H,303.4,311.8,1693,28.3,175,0,0,0,0,0,0,M_5714
9568,L56747,L,299.8,311.1,1412,42.5,181,0,0,0,0,0,0,M_10567
3426,M18285,M,301.5,310.5,1623,33.5,157,0,0,0,0,0,0,M_4425
6932,M21791,M,300.8,311.4,1521,39.9,15,0,0,0,0,0,0,M_7931
6721,L53900,L,301.3,310.6,1458,48.0,104,0,0,0,0,0,0,M_7720
7411,L54590,L,299.9,311.0,1747,27.6,177,0,0,0,0,0,0,M_8410
6178,L53357,L,301.0,310.8,1527,45.3,8,0,0,0,0,0,0,M_7177
7251,M22110,M,300.1,310.2,1429,42.0,206,0,0,0,0,0,0,M_8250
5510,L52689,L,302.8,312.2,1509,36.5,52,0,0,0,0,0,1,M_6509
2002,L49181,L,298.4,308.2,1604,34.9,11,0,0,0,0,0,0,M_3001
886,L48065,L,295.7,306.2,1397,52.0,101,0,0,0,0,0,0,M_1885
870,L48049,L,295.8,306.5,1358,49.2,63,0,0,0,0,0,0,M_1869
9689,L56868,L,299.1,310.1,1367,45.6,44,0,0,0,0,0,0,M_10688
5721,L52900,L,302.3,311.9,1434,51.9,173,0,0,0,0,0,0,M_6720
357,M15216,M,297.6,308.4,1398,48.9,63,0,0,0,0,0,0,M_1356
9908,M24767,M,298.6,309.1,1487,43.2,206,0,0,0,0,0,0,M_10907
5452,L52631,L,303.0,312.7,1361,48.8,120,0,0,0,0,0,0,M_6451
8194,L55373,L,299.5,310.8,1873,22.3,211,0,0,0,0,0,0,M_9193
6439,L53618,L,300.4,310.0,1581,30.3,42,0,0,0,0,0,0,M_7438
7705,M22564,M,300.6,311.6,1630,31.8,52,0,0,0,0,0,0,M_8704
1276,M16135,M,298.1,309.4,1362,47.6,70,0,0,0,0,0,0,M_2275
1891,L49070,L,297.8,307.4,1512,40.8,137,0,0,0,0,0,0,M_2890
8687,M23546,M,297.2,308.5,1611,31.6,197,0,0,0,0,0,0,M_9686
6569,L53748,L,301.3,310.6,1521,36.3,166,0,0,0,0,0,0,M_7568
9624,L56803,L,298.9,310.1,1356,47.8,116,0,0,0,0,0,0,M_10623
3564,M18423,M,301.8,310.7,1465,35.8,82,0,0,0,0,0,0,M_4563
5788,L52967,L,301.7,311.3,1584,38.8,132,0,0,0,0,0,0,M_6787
4959,L52138,L,303.8,312.5,1523,47.0,152,0,0,0,0,0,0,M_5958
1547,L48726,L,298.4,308.9,1391,48.4,100,0,0,0,0,0,0,M_2546
2381,L49560,L,299.0,308.1,1242,60.9,117,0,0,0,0,0,0,M_3380
3824,M18683,M,302.3,310.9,1581,36.1,109,0,0,0,0,0,0,M_4823
3233,L50412,L,300.7,309.3,1580,38.3,102,0,0,0,0,0,0,M_4232
8400,L55579,L,298.6,309.7,1294,59.4,104,0,0,0,0,0,0,M_9399
3307,L50486,L,301.4,310.5,1432,54.3,81,0,0,0,0,0,0,M_4306
493,L47672,L,297.5,309.3,1404,43.5,195,0,0,0,0,0,0,M_1492
3500,L50679,L,301.9,311.0,1353,43.8,130,0,0,0,0,0,0,M_4499
6665,L53844,L,301.3,310.4,1538,38.4,195,0,0,0,0,0,0,M_7664
1117,L48296,L,296.4,307.3,1487,37.5,83,0,0,0,0,0,0,M_2116
5638,M20497,M,302.5,312.0,1487,46.1,175,0,0,0,0,0,0,M_6637
8775,M23634,M,297.6,308.7,1408,51.5,4,0,0,0,0,0,0,M_9774
6147,M21006,M,301.1,311.1,1470,40.6,159,0,0,0,0,0,0,M_7146
9868,L57047,L,299.0,309.9,1411,44.7,94,0,0,0,0,0,0,M_10867
8776,H38189,H,297.5,308.6,1536,38.7,7,0,0,0,0,0,0,M_9775
6708,L53887,L,301.3,310.6,1556,39.0,72,0,0,0,0,0,0,M_7707
9949,L57128,L,298.2,307.8,1804,25.1,108,0,0,0,0,0,0,M_10948
7966,L55145,L,301.1,312.3,1464,35.3,65,0,0,0,0,0,0,M_8965
3646,L50825,L,302.2,311.5,1413,43.5,83,0,0,0,0,0,0,M_4645
2501,L49680,L,299.1,308.9,1617,32.3,223,0,0,0,0,0,0,M_3500
5678,L52857,L,302.3,311.8,1281,51.7,61,0,0,0,0,0,0,M_6677
5242,L52421,L,303.7,313.1,1683,28.4,46,0,0,0,0,0,0,M_6241
6519,H35932,H,301.0,310.0,1212,67.9,30,0,0,0,0,0,0,M_7518
2784,M17643,M,300.2,309.6,1528,35.1,44,0,0,0,0,0,0,M_3783
6159,L53338,L,301.1,311.0,1677,29.1,188,0,0,0,0,0,0,M_7158
3810,L50989,L,302.2,310.8,1350,56.6,76,0,0,0,0,0,0,M_4809
9429,H38842,H,298.2,308.8,1837,28.4,34,0,0,0,0,0,0,M_10428
9525,H38938,H,299.0,310.3,1658,27.6,69,0,0,0,0,0,0,M_10524
8600,L55779,L,297.6,308.4,1460,40.3,195,0,0,0,0,0,0,M_9599
1697,L48876,L,297.9,307.6,1550,39.0,35,0,0,0,0,0,0,M_2696
5686,L52865,L,302.2,311.5,1482,45.6,87,0,0,0,0,0,0,M_6685
8368,L55547,L,298.9,309.8,1390,49.9,21,0,0,0,0,0,0,M_9367
5940,L53119,L,300.5,310.5,1409,60.9,73,0,0,0,0,0,0,M_6939
2053,L49232,L,299.5,309.3,1477,40.4,138,0,0,0,0,0,0,M_3052
1777,L48956,L,298.5,308.1,1564,31.1,34,0,0,0,0,0,0,M_2776
6561,L53740,L,301.6,310.8,1961,21.8,148,0,0,0,0,0,0,M_7560
3314,L50493,L,301.4,310.4,1737,31.9,96,0,0,0,0,0,0,M_4313
4782,L51961,L,303.7,312.3,1384,45.9,121,0,0,0,0,0,0,M_5781
8539,L55718,L,298.5,309.4,1548,37.7,43,0,0,0,0,0,0,M_9538
6782,M21641,M,301.3,310.8,1494,35.3,54,0,0,0,0,0,0,M_7781
1593,L48772,L,298.1,308.4,1592,38.2,211,0,0,0,0,0,0,M_2592
1724,L48903,L,298.2,307.8,2029,19.9,96,0,0,0,0,0,0,M_2723
216,L47395,L,298.3,308.6,1548,40.3,140,0,0,0,0,0,0,M_1215
6327,L53506,L,300.6,310.0,1455,40.4,172,0,0,0,0,0,0,M_7326
8257,H37670,H,299.0,310.5,1336,56.8,136,0,0,0,0,0,0,M_9256
491,L47670,L,297.4,309.2,1459,37.9,191,0,0,0,0,0,0,M_1490
9134,L56313,L,297.7,308.7,1479,45.7,93,0,0,0,0,0,0,M_10133
3484,H32897,H,301.9,310.8,1455,42.7,85,0,0,0,0,0,0,M_4483
